Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Peru,PER,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, 7.13 , 12.58 , 15.23 , 22.19 , 29.71 , 35.74 , 63.74 , 76.35 , 37.93 , 65.33 , 66.66 , 107.40 , 108.48 , 165.73 , 68.36 , 85.65 , 586.28 ," 2,572.33 "," 6,261.24 ", 378.04 , 69.26 , 46.38 , 26.69 , 13.58 , 9.69 , 7.28 , 5.37 , 2.93 , 3.52 , 0.46 , 0.11 , 1.80 , 6.28 , 3.50 , 7.66 , 1.49 , 1.10 , 2.06 , 5.71 , 6.75 , 1.20 , 1.06 , 2.43 , 2.69 , 3.08 , 3.62 , 2.28 , 1.87 , 3.89 , 8.42 
Peru,PER,Net migration,SM.POP.NETM,"-24,131.00 ","-28,209.00 ","-33,516.00 ","-34,423.00 ","-41,650.00 ","-20,129.00 ","-19,936.00 ","-17,161.00 ","-4,806.00 ","-15,019.00 ","-14,261.00 ","-7,843.00 ","-16,863.00 ","-23,587.00 ","-37,880.00 ","-40,277.00 ","-36,127.00 ","-37,668.00 ","-35,982.00 ","-61,663.00 ","-51,779.00 ","-51,720.00 ","-39,297.00 ","-46,443.00 ","-38,694.00 ","-32,467.00 ","-35,941.00 ","-60,881.00 ","-94,554.00 ","-128,827.00 ","-157,162.00 ","-181,202.00 ","-194,133.00 ","-221,582.00 ","-231,739.00 ","-236,705.00 ","-235,263.00 ","-219,304.00 ","-181,284.00 ","-148,270.00 ","-118,758.00 ","-95,149.00 ","-50,381.00 "," 2,462.00 "," 80,725.00 "," 104,242.00 "," 326,831.00 "," 136,558.00 "," 79,456.00 "," 68,012.00 "
Peru,PER,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 19.90 , 19.50 , 19.30 , 19.30 , 20.30 , 17.60 , 14.70 , 16.30 , 17.80 , 15.60 , 13.20 , 11.00 , 8.80 , 6.80 , 6.50 , 6.10 , 5.40 , 4.80 , 4.70 , 4.60 , 4.50 , 3.60 , 3.00 , 5.80 , .. 
Peru,PER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 42.70 , 42.40 , 47.50 , 48.40 , 54.80 , 54.30 , 52.30 , 58.70 , 55.60 , 49.20 , 42.40 , 37.30 , 33.50 , 30.80 , 27.80 , 25.80 , 23.90 , 22.70 , 21.80 , 20.70 , 21.70 , 20.50 , 20.20 , 30.10 , .. 
Peru,PER,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.40 , 0.40 , 0.40 , 0.40 , 0.40 , 0.40 , 0.40 , 0.40 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.40 , 0.40 , 0.40 
Peru,PER,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 8.80 , .. , .. , .. , .. , 5.70 , .. , .. , .. , 5.20 , .. , .. , .. , .. , 5.40 , .. , 4.30 , .. , 4.30 , 5.60 , 4.20 , 3.40 , 3.60 , 3.20 , 3.40 , 3.20 , 3.20 , 2.60 , 2.40 , 2.20 , .. 
Peru,PER,"School enrollment, secondary (% gross)",SE.SEC.ENRR, 38.83 , 40.76 , 42.10 , 44.31 , 47.10 , 49.87 , 54.86 , 56.24 , 57.33 , 57.18 , 57.00 , 58.99 , 59.99 , 60.88 , 61.74 , 62.79 , 63.92 , 65.89 , 66.74 , 66.49 , 65.41 , 65.14 , 68.46 , 68.47 , 69.89 , 69.93 , 77.52 , 78.59 , 80.77 , 83.92 , 85.42 , 78.73 , 81.77 , 82.20 , 84.73 , 87.35 , 88.22 , 90.83 , 92.28 , 93.90 , 93.17 , 98.55 , 97.02 , 97.60 , 101.96 , 104.69 , 106.45 , 108.83 , 110.58 , 110.55 
Peru,PER,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, .. , .. , .. , .. , .. , 53.60 , 50.35 , 34.22 , 44.82 , 59.40 , 48.97 , 34.39 , 30.16 , 28.06 , 21.49 , 13.67 , 9.68 , 8.95 , 11.05 , 27.08 , 21.66 , 62.61 , 19.84 , 18.16 , 38.10 , 39.27 , 27.29 , 31.53 , 28.91 , 25.00 , 37.18 , 23.78 , 18.72 , 30.37 , 13.15 , 27.87 , 14.56 , 13.43 , 16.62 , 7.87 , 12.34 , 15.13 , 11.92 , 13.36 , 17.63 , 20.77 , 12.35 , 11.51 , 13.52 , 7.78 
Peru,PER,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, 2.33 , 7.33 , 5.55 , 2.88 ,-0.33 , 0.63 ,-6.36 , 2.45 , 7.17 , 7.44 , 1.24 ,-12.48 , 3.38 , 4.69 , 8.63 , 12.96 ,-21.67 ,-11.29 , 5.02 , 8.43 , 0.08 , 4.61 , 13.02 , 8.00 , 3.32 , 7.46 ,-1.57 ,-2.02 , 0.74 , 1.25 , 5.38 , 3.15 , 2.48 , 6.19 , 8.02 , 11.23 , 9.02 , 3.67 , 12.41 , 8.29 , 7.67 , 6.01 , 2.74 , 2.30 , 1.80 , 2.49 , 2.62 , 4.94 ,-7.85 , .. 
Peru,PER,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS, .. , .. , .. , .. , .. ,-6.31 ,-1.54 , 4.58 ,-0.56 ,-7.98 ,-7.39 ,-5.03 ,-1.32 , 0.62 ,-9.14 ,-9.98 ,-11.78 ,-2.54 ,-5.37 ,-4.38 ,-5.24 ,-7.07 ,-6.02 ,-8.67 ,-6.59 ,-5.79 ,-6.01 ,-2.75 ,-2.99 ,-2.31 ,-2.03 ,-1.62 , 0.03 , 1.51 , 3.24 , 1.43 ,-4.41 ,-0.60 ,-2.42 ,-1.96 ,-2.89 ,-4.87 ,-4.36 ,-4.71 ,-2.30 ,-0.93 ,-1.30 ,-0.74 , 1.19 ,-2.36 
Peru,PER,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS, .. , .. , .. , .. , .. , 31.26 , 32.38 , 25.16 , 35.66 , 47.66 , 38.98 , 23.98 , 21.30 , 20.77 , 16.76 , 10.23 , 6.23 , 6.73 , 7.33 , 21.99 , 17.99 , 59.06 , 17.01 , 13.88 , 31.56 , 33.42 , 21.79 , 26.99 , 25.40 , 21.89 , 35.42 , 21.35 , 16.71 , 22.43 , 9.51 , 22.78 , 10.52 , 9.18 , 11.41 , 3.71 , 4.36 , 7.68 , 4.08 , 4.16 , 4.20 , 8.84 , 3.91 , 4.09 , 2.55 , 2.23 
Peru,PER,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD," 193,583,790.40 "," 412,199,551.10 "," 448,853,188.00 "," 456,328,287.90 "," 468,592,532.00 "," 659,887,421.50 "," 769,406,210.80 "," 944,590,414.20 "," 1,520,795,110.30 "," 1,911,628,234.10 "," 1,535,242,461.30 "," 775,094,984.90 "," 702,644,489.00 "," 726,927,099.40 "," 501,105,617.10 "," 370,060,856.40 "," 228,896,776.10 "," 269,258,610.00 "," 179,461,034.20 "," 908,366,919.60 "," 745,263,194.20 "," 1,708,826,588.80 "," 943,554,969.30 "," 904,721,304.00 "," 2,398,209,538.40 "," 2,834,614,702.00 "," 1,551,882,380.20 "," 2,005,150,203.70 "," 2,091,658,459.90 "," 1,753,430,548.60 "," 3,099,849,316.80 "," 2,218,320,507.70 "," 2,447,714,821.70 "," 4,440,196,669.70 "," 2,538,583,477.40 "," 7,378,677,503.00 "," 3,802,692,312.60 "," 2,916,650,584.20 "," 4,585,583,413.80 "," 1,892,972,629.70 "," 2,317,684,670.80 "," 3,799,284,016.60 "," 1,887,187,622.70 "," 1,717,671,528.30 "," 1,856,126,634.00 "," 4,714,606,555.40 "," 2,244,532,500.10 "," 2,334,533,114.40 "," 1,209,305,273.10 "," 1,504,883,050.30 "
Peru,PER,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD," 580,319,304.40 "," 836,780,935.90 "," 847,557,675.00 "," 860,628,287.90 "," 878,382,532.00 "," 1,149,047,421.50 "," 1,216,226,210.80 "," 1,417,467,649.90 "," 2,165,835,110.30 "," 2,508,588,234.10 "," 2,049,732,461.30 "," 1,321,394,984.90 "," 1,198,634,489.00 "," 1,112,497,099.40 "," 732,765,617.10 "," 496,074,661.00 "," 356,605,186.60 "," 408,649,144.90 "," 477,001,530.10 "," 1,205,844,729.30 "," 1,017,686,027.60 "," 2,771,783,759.80 "," 1,155,954,451.40 "," 1,252,556,169.50 "," 2,944,693,452.70 "," 3,473,192,734.60 "," 2,182,763,020.30 "," 2,557,311,193.10 "," 2,584,869,073.50 "," 2,206,443,262.30 "," 3,448,049,770.20 "," 2,602,139,791.30 "," 2,793,484,289.00 "," 6,074,942,020.50 "," 3,573,096,149.90 "," 9,059,864,444.90 "," 5,262,553,691.10 "," 4,269,436,667.70 "," 6,685,118,025.40 "," 4,018,142,309.80 "," 6,554,570,924.80 "," 7,486,281,933.60 "," 5,510,765,110.40 "," 5,517,358,660.40 "," 7,795,253,514.10 "," 11,084,440,632.10 "," 7,088,619,168.20 "," 6,590,283,768.20 "," 6,435,982,817.50 "," 5,247,432,889.80 "
Peru,PER,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG, 9.30 ,-18.51 , 5.20 , 2.30 , 3.43 , 12.95 , 12.94 , 16.66 ,-9.83 ,-2.58 , 9.92 ,-11.48 , 7.43 , 4.10 ,-13.34 ,-3.58 ,-6.67 , 18.82 ,-11.68 , 5.78 , 4.37 , 3.11 , 19.39 , 5.50 , 8.90 , 13.10 , 6.44 , 6.95 , 7.80 , 6.80 , 7.82 , 6.33 , 14.72 , 14.16 , 1.18 , 6.66 , 7.78 ,-3.29 , 3.23 , 5.49 , 3.11 ,-0.56 ,-3.80 , 4.26 , 11.75 , 8.81 , 3.36 , 0.33 ,-18.23 , 17.09 
Peru,PER,Exports of goods and services (current US$),NE.EXP.GNFS.CD," 1,263,534,016.38 "," 1,465,079,293.59 "," 1,956,022,867.05 "," 1,782,670,947.09 "," 1,870,520,129.96 "," 2,262,472,759.90 "," 2,526,859,331.41 "," 4,303,002,479.51 "," 4,626,297,577.85 "," 4,021,327,014.22 "," 4,098,853,868.19 "," 3,766,871,165.64 "," 3,836,311,239.19 "," 4,326,700,000.00 "," 2,506,550,000.00 "," 2,622,033,333.33 "," 2,331,272,000.00 "," 2,549,118,239.03 "," 4,145,688,961.33 "," 4,190,478,467.67 "," 4,500,645,313.50 "," 4,336,828,766.78 "," 5,732,107,084.32 "," 6,717,350,828.97 "," 7,357,698,732.84 "," 8,418,168,168.17 "," 7,605,311,667.92 "," 7,727,286,157.48 "," 8,676,752,915.56 "," 8,637,724,124.17 "," 9,462,717,116.30 "," 11,167,509,772.36 "," 15,298,201,417.77 "," 20,421,330,421.33 "," 27,068,649,606.06 "," 32,206,455,736.66 "," 35,836,836,528.93 "," 31,948,077,816.88 "," 41,051,644,189.59 "," 52,392,070,004.72 "," 52,881,407,340.01 "," 49,908,212,739.18 "," 45,392,391,687.21 "," 40,404,471,800.03 "," 43,369,085,360.43 "," 52,160,711,547.31 "," 56,077,100,955.39 "," 54,886,884,607.32 "," 45,143,208,675.50 "," 64,932,484,667.32 "
Peru,PER,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.65 ,-2.02 ,-7.23 ,-10.80 ,-7.96 ,-6.64 , 0.65 , 8.42 , 3.40 ,-4.16 ,-3.43 , 0.23 , 4.44 , 7.41 ,-1.63 ,-2.02 ,-3.02 , 0.12 , 1.92 ,-2.25 ,-2.95 ,-3.87 ,-3.38 ,-5.73 ,-5.02 ,-4.52 ,-5.55 ,-2.41 ,-2.00 ,-1.86 ,-0.70 , 0.40 , 3.89 , 6.34 , 9.29 , 7.36 , 1.02 , 4.77 , 3.98 , 5.02 , 2.28 ,-0.17 ,-1.64 ,-2.59 ,-0.19 , 1.93 , 1.75 , 1.13 , 1.23 , 2.67 
Peru,PER,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS, 40.37 , 37.98 , 40.16 , 38.44 , 50.68 , 65.35 , 82.21 , 62.60 , 55.10 , 42.14 , 52.14 , 70.69 , 74.75 , 83.38 , 105.86 , 90.51 , 131.35 , 89.74 , 81.85 , 62.16 , 58.52 , 70.28 , 61.64 , 60.51 , 54.15 , 52.51 , 56.04 , 59.53 , 57.00 , 54.17 , 53.08 , 53.14 , 50.07 , 41.37 , 35.95 , 34.20 , 30.93 , 33.00 , 30.84 , 28.29 , 34.14 , 33.30 , 35.42 , 36.65 , 37.85 , 33.58 , 31.55 , 29.19 , 37.46 , 42.20 
Peru,PER,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD," 2,962,923,534.50 "," 3,344,984,620.70 "," 4,488,537,914.00 "," 5,222,823,225.10 "," 6,251,646,512.80 "," 7,018,188,041.00 "," 7,433,290,267.80 "," 7,351,021,897.60 "," 6,976,130,301.30 "," 6,839,365,265.70 "," 7,945,637,672.70 "," 9,197,004,332.40 "," 9,863,318,827.60 "," 10,389,045,715.20 "," 11,533,179,756.70 "," 13,174,514,731.60 "," 12,870,117,065.60 "," 13,155,891,877.80 "," 14,115,716,714.80 "," 15,776,480,333.80 "," 15,913,273,915.80 "," 17,048,210,284.90 "," 18,944,566,795.70 "," 20,297,204,832.00 "," 21,671,339,924.00 "," 22,182,386,618.60 "," 23,422,398,998.90 "," 23,929,639,017.90 "," 24,229,232,535.10 "," 24,207,203,668.20 "," 25,495,730,436.70 "," 27,422,080,563.20 "," 28,724,764,383.70 "," 26,114,061,670.10 "," 26,126,419,503.70 "," 26,760,692,475.20 "," 29,158,571,174.00 "," 31,649,321,840.90 "," 34,821,785,952.00 "," 37,750,756,709.60 "," 51,750,562,430.00 "," 56,158,629,743.40 "," 60,045,804,703.80 "," 59,266,325,912.40 "," 61,028,329,383.90 "," 58,040,210,196.90 "," 55,922,722,363.10 "," 54,837,140,830.20 "," 62,386,958,611.20 "," 74,536,146,349.00 "
Peru,PER,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD," 1,787,300,000.00 "," 1,771,000,000.00 "," 2,128,000,000.00 "," 2,056,000,000.00 "," 2,436,000,000.00 "," 2,134,000,000.00 "," 1,830,000,000.00 "," 1,186,000,000.00 "," 610,000,000.00 "," 635,000,000.00 "," 819,000,000.00 "," 722,000,000.00 "," 546,000,000.00 "," 407,000,000.00 "," 375,000,000.00 "," 387,000,000.00 "," 386,000,000.00 "," 384,000,000.00 "," 330,000,000.00 "," 218,000,000.00 "," 228,000,000.00 "," 564,000,000.00 "," 1,173,000,000.00 "," 1,288,000,000.00 "," 1,378,000,000.00 "," 2,895,500,000.00 "," 4,036,500,000.00 "," 4,378,328,000.00 "," 4,937,849,000.00 "," 5,256,017,000.00 "," 4,515,675,000.00 "," 4,349,844,000.00 "," 4,009,380,000.00 "," 3,572,235,000.00 "," 3,939,725,000.00 "," 6,907,024,000.00 "," 9,744,069,000.00 "," 10,861,743,000.00 "," 14,812,968,000.00 "," 17,608,290,000.00 "," 31,782,716,000.00 "," 38,938,096,000.00 "," 44,140,945,000.00 "," 39,855,472,000.00 "," 41,294,866,000.00 "," 39,062,340,000.00 "," 37,777,824,000.00 "," 36,231,071,000.00 "," 34,359,956,000.00 "," 34,682,494,000.00 "
Peru,PER,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD," 1,175,623,534.50 "," 1,573,984,620.70 "," 2,360,537,914.00 "," 3,166,823,225.10 "," 3,815,646,512.80 "," 4,884,188,041.00 "," 5,603,290,267.80 "," 6,165,021,897.60 "," 6,366,130,301.30 "," 6,204,365,265.70 "," 7,126,637,672.70 "," 8,475,004,332.40 "," 9,317,318,827.60 "," 9,982,045,715.20 "," 11,158,179,756.70 "," 12,787,514,731.60 "," 12,484,117,065.60 "," 12,771,891,877.80 "," 13,785,716,714.80 "," 15,558,480,333.80 "," 15,685,273,915.80 "," 16,484,210,284.90 "," 17,771,566,795.70 "," 19,009,204,832.00 "," 20,293,339,924.00 "," 19,286,886,618.60 "," 19,385,898,998.90 "," 19,551,311,017.90 "," 19,291,383,535.10 "," 18,951,186,668.20 "," 20,980,055,436.70 "," 23,072,236,563.20 "," 24,715,384,383.70 "," 22,541,826,670.10 "," 22,186,694,503.70 "," 19,853,668,475.20 "," 19,414,502,174.00 "," 20,787,578,840.90 "," 20,008,817,952.00 "," 20,142,466,709.60 "," 19,967,846,430.00 "," 17,220,533,743.40 "," 15,904,859,703.80 "," 19,410,853,912.40 "," 19,733,463,383.90 "," 18,977,870,196.90 "," 18,144,898,363.10 "," 18,606,069,830.20 "," 28,027,002,611.20 "," 39,853,652,349.00 "
Peru,PER,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD," 589,000,000.00 "," 662,000,000.00 "," 892,000,000.00 "," 1,041,000,000.00 "," 1,289,000,000.00 "," 2,100,000,000.00 "," 2,098,000,000.00 "," 1,574,000,000.00 "," 2,084,013,042.20 "," 1,516,025,576.90 "," 2,276,003,125.50 "," 1,615,614,391.50 "," 1,787,654,116.60 "," 1,959,047,155.70 "," 2,784,405,142.10 "," 3,616,881,016.70 "," 4,709,103,865.80 "," 4,811,688,822.70 "," 5,337,310,027.80 "," 4,321,916,422.90 "," 3,877,050,612.70 "," 5,719,232,679.90 "," 6,713,727,855.80 "," 9,659,116,513.40 "," 6,437,491,470.40 "," 6,530,179,950.80 "," 6,254,623,884.30 "," 4,571,691,386.00 "," 3,928,232,623.90 "," 3,013,829,573.10 "," 2,589,029,914.20 "," 2,524,947,266.90 "," 2,772,111,041.90 "," 3,211,738,000.00 "," 3,012,062,042.20 "," 5,334,013,140.40 "," 5,420,361,639.10 "," 4,784,410,000.00 "," 6,392,854,000.00 "," 6,325,000,000.00 "," 8,940,959,000.00 "," 6,449,936,000.00 "," 6,977,975,000.00 "," 7,074,708,000.00 "," 7,764,556,000.00 "," 8,694,802,000.00 "," 9,998,315,000.00 "," 8,566,763,000.00 "," 10,283,837,000.00 "," 10,284,587,000.00 "
Peru,PER,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD, .. , .. , .. , .. , .. ,"-54,100,000.00 ","-25,000,000.00 ","-71,000,000.00 ","-26,900,000.00 ","-125,000,000.00 ","-48,000,000.00 ","-38,000,000.00 "," 89,000,000.00 ","-1,000,000.00 ","-22,000,000.00 ","-32,000,000.00 ","-26,000,000.00 ","-59,000,000.00 ","-41,000,000.00 "," 7,000,000.00 "," 79,000,000.00 ","-760,588,959.23 ","-3,289,186,723.23 ","-2,548,981,500.00 ","-3,488,159,000.00 ","-2,054,260,000.00 ","-1,581,907,453.26 ","-1,812,008,800.00 ","-809,696,760.03 ","-1,069,860,000.00 ","-2,155,836,814.73 ","-1,275,007,073.04 ","-1,599,038,388.97 ","-2,578,719,365.11 ","-3,466,531,061.27 ","-5,425,384,335.09 ","-6,187,851,654.63 ","-6,019,939,960.91 ","-8,018,357,085.09 ","-7,339,667,559.07 ","-11,874,002,897.39 ","-9,333,682,578.48 ","-3,425,805,161.86 ","-7,999,614,643.02 ","-5,279,006,930.06 ","-5,991,891,492.23 ","-6,662,749,019.27 ","-5,195,252,316.60 "," 899,440,277.57 ","-5,720,107,134.56 "
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS, 0.66 , 0.87 , 0.45 , 0.48 , 0.45 , 0.37 , 0.20 , 0.45 , 0.15 , 0.58 , 0.22 , 0.22 ,-0.51 , 0.01 , 0.14 , 0.15 , 0.17 , 0.26 , 0.16 ,-0.02 ,-0.22 , 2.18 , 7.33 , 4.80 , 6.28 , 3.68 , 2.96 , 3.87 , 1.56 , 2.20 , 3.94 , 2.27 , 2.39 , 3.39 , 3.91 , 5.37 , 5.74 , 5.32 , 5.73 , 4.47 , 7.36 , 4.76 , 2.12 , 3.87 , 3.55 , 3.51 , 2.64 , 2.08 , 0.36 , 3.34 
Peru,PER,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD," 36,935,514.00 "," 57,081,384.80 "," 16,404,487.00 ", -   ," 5,490,000.00 "," 10,260,000.00 "," 12,820,000.00 "," 97,777,235.70 "," 202,440,000.00 "," 100,960,000.00 "," 96,490,000.00 "," 146,300,000.00 "," 143,990,000.00 "," 96,570,000.00 "," 70,660,000.00 "," 1,013,804.60 "," 708,410.50 "," 37,710,534.90 "," 136,820,495.90 "," 70,853,809.70 "," 100,067,833.40 "," 906,010,171.00 "," 47,312,482.10 "," 52,403,865.50 "," 41,449,914.30 "," 121,078,032.60 "," 190,457,640.10 "," 183,879,989.40 "," 179,635,613.60 "," 179,059,713.70 "," 185,232,453.40 "," 117,858,283.60 "," 45,723,467.30 "," 46,292,350.80 "," 46,899,672.50 "," 25,730,941.90 "," 1,153,378.50 "," 2,199,083.50 "," 3,005,611.60 "," 1,028,680.10 "," 280,254.00 "," 1,204,917.00 "," 463,487.70 "," 428,132.10 "," 715,880.10 "," 452,076.70 "," 815,633.30 "," 8,371,619.00 "," 2,663,544.40 "," 1,428,839.50 "
Peru,PER,Income share held by fourth 20%,SI.DST.04TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 20.40 , 19.10 , 19.30 , 21.50 , 20.70 , 19.60 , 19.30 , 20.80 , 20.80 , 21.10 , 21.10 , 21.80 , 21.70 , 21.80 , 22.00 , 22.00 , 22.10 , 22.20 , 21.80 , 22.10 , 22.20 , 22.20 , 22.30 , 21.90 , .. 
Peru,PER,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 57.10 , 59.30 , 58.90 , 53.30 , 55.50 , 57.70 , 57.70 , 54.30 , 54.70 , 54.50 , 54.20 , 51.80 , 51.60 , 50.30 , 49.50 , 49.30 , 48.90 , 48.30 , 48.70 , 48.80 , 48.40 , 47.90 , 47.20 , 49.10 , .. 
Peru,PER,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 12.40 , 11.60 , 11.70 , 13.60 , 12.70 , 12.20 , 12.00 , 13.10 , 13.00 , 13.20 , 13.30 , 14.00 , 13.90 , 14.40 , 14.80 , 14.80 , 14.90 , 15.00 , 14.80 , 14.80 , 14.90 , 15.00 , 15.20 , 14.60 , .. 
Peru,PER,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 40.80 , 43.60 , 43.60 , 36.80 , 39.10 , 42.10 , 42.20 , 38.00 , 38.50 , 38.20 , 37.80 , 35.40 , 35.20 , 34.20 , 33.50 , 33.30 , 32.70 , 32.10 , 32.60 , 32.60 , 32.30 , 31.60 , 31.10 , 32.90 , .. 
Peru,PER,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.00 , 0.90 , 0.90 , 1.20 , 1.10 , 1.10 , 1.30 , 1.30 , 1.20 , 1.20 , 1.20 , 1.30 , 1.40 , 1.50 , 1.50 , 1.50 , 1.60 , 1.60 , 1.60 , 1.60 , 1.70 , 1.80 , 1.90 , 1.70 , .. 
Peru,PER,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 7.20 , 7.00 , 7.10 , 8.20 , 7.70 , 7.30 , 7.40 , 8.00 , 7.80 , 7.90 , 8.00 , 8.60 , 8.70 , 9.20 , 9.40 , 9.50 , 9.60 , 9.80 , 9.90 , 9.70 , 9.70 , 10.00 , 10.20 , 9.60 , .. 
Peru,PER,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 8.20 , 7.80 , 8.10 , 7.30 , 7.70 , 6.70 , 4.80 , 5.60 , 6.60 , 5.70 , 4.60 , 3.60 , 2.80 , 2.10 , 1.90 , 1.80 , 1.60 , 1.30 , 1.30 , 1.30 , 1.20 , 0.90 , 0.80 , 1.80 , .. 
Peru,PER,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 31.90 , 31.80 , 32.20 , 31.60 , 33.10 , 30.30 , 28.70 , 29.20 , 31.00 , 27.50 , 24.00 , 21.20 , 19.50 , 17.00 , 15.80 , 14.50 , 13.90 , 13.20 , 12.80 , 12.60 , 12.60 , 11.30 , 10.40 , 17.10 , .. 
Peru,PER,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 16.50 , 15.90 , 16.10 , 15.50 , 16.40 , 14.60 , 12.70 , 13.60 , 15.00 , 12.90 , 11.00 , 9.00 , 7.70 , 6.30 , 5.80 , 5.40 , 4.90 , 4.40 , 4.40 , 4.20 , 4.10 , 3.40 , 3.00 , 5.80 , .. 
Peru,PER,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 38,280,965,482.00 "
